2009,1,15,21,7.56,160,11,0,0.936,10.28,0
2009,1,15,22,5.4,260,10,0,0.935,9.65,0
2009,1,15,23,3.6,200,10,0,0.935,10.26,0
2009,1,16,0,5.4,250,9.2,1023.2,0.96,8.74,0
2009,1,16,1,3.6,160,9,1023.55,1,9.15,0
2009,1,16,2,5.4,190,10,1023.55,0.935,9.65,0
2009,1,16,3,0,0,10.6,1023.9,0.961,19.71,0
2009,1,16,4,0,0,11,1024.6,0.936,19.96,0
2009,1,16,5,0,0,13,1024.6,0.937,21.21,0
2009,1,16,6,5.4,200,16.3,1025.3,0.814,16.83,0
2009,1,16,7,7.56,160,20,1024,0.73,20.8,0
2009,1,16,8,0,0,21,1024,0.494,26.18,0
2009,1,16,9,5.4,100,21.2,1022.7,0.482,22.42,0
2009,1,16,10,9.36,260,22,1021.95,0.497,23.01,0
2009,1,16,11,9.36,280,21,1021.95,0.564,21.83,0
2009,1,16,12,16.56,240,21,1021.2,0.511,21.41,0
2009,1,16,13,11.16,330,20,1021.75,0.562,20.5,0
2009,1,16,14,5.4,340,19,1021.75,0.598,19.91,0
2009,1,16,15,0,0,17.5,1022.3,0.754,24,0
2009,1,16,16,0,0,17,0,0.825,23.69,0
2009,1,16,17,0,0,16,0,0.879,23.07,0
2009,1,16,18,3.6,200,14.5,0,0.901,15.24,0
2009,1,16,19,0,0,14,0,0.878,21.83,0
2009,1,16,20,3.6,200,13,0,0.937,13.58,0
2009,1,16,21,3.6,170,12.5,1022.8,0.942,13.03,0
2009,1,16,22,3.6,260,12,1022.6,0.936,12.47,0
2009,1,16,23,0,0,11,1022.6,1,19.96,0
2009,1,17,0,0,0,9.8,1022.4,0.974,19.22,0
2009,1,17,1,7.56,190,10,1022.75,0.935,9.11,0
2009,1,17,2,0,0,0,1022.75,0.9,0,0
2009,1,17,3,3.6,190,9.5,1023.1,0.935,9.7,0
2009,1,17,4,0,0,10,1023.85,0.935,19.34,0
2009,1,17,5,3.6,210,13,1023.85,0.877,13.58,0
2009,1,17,6,0,0,17.5,1024.6,0.754,24,0
2009,1,17,7,0,0,19,1023.2,0.728,24.94,0
2009,1,17,8,11.16,340,0,1023.2,0.6,0,0
2009,1,17,9,9.36,330,21,1021.8,0.441,21.83,0
2009,1,17,10,12.96,340,21,0,0.462,21.59,0
2009,1,17,11,11.16,340,21,0,0.528,21.7,0
2009,1,17,12,11.16,340,21,1019.9,0.478,21.7,0
2009,1,17,13,0,0,0,0,0.5,0,0
2009,1,17,14,7.56,350,19,0,0.559,19.63,0
2009,1,17,15,3.6,10,17.5,1021.3,0.679,18.57,0
2009,1,17,16,0,0,17,0,0.724,23.69,0
2009,1,17,17,0,0,15,0,0.823,22.45,0
2009,1,17,18,3.6,190,14,1021.6,0.889,14.69,0
2009,1,17,19,0,0,13,0,0.877,21.21,0
2009,1,17,20,3.6,100,12,0,0.936,12.47,0
2009,1,17,21,0,0,12,1020.7,0.942,20.58,0
2009,1,17,22,3.6,250,12,0,0.936,12.47,0
2009,1,17,23,0,0,12,0,0.936,20.58,0
2009,1,18,0,0,0,10.8,1019.8,0.948,19.84,0
2009,1,18,1,0,0,10,0,0.935,19.34,0
2009,1,18,2,3.6,180,9,0,0.935,9.15,0
2009,1,18,3,3.6,250,0,1020.4,0.9,0,0
2009,1,18,4,0,0,10,0,0.874,19.34,0
2009,1,18,5,0,0,13,0,0.82,21.21,0
2009,1,18,6,9.36,60,16.6,1022.3,0.709,16.6,0
2009,1,18,7,5.4,80,19,0,0.523,19.91,0
2009,1,18,8,9.36,320,20,0,0.492,20.64,0
2009,1,18,9,16.56,70,22.2,1019.1,0.432,22.9,0
2009,1,18,10,16.56,70,23,0,0.409,23.89,0
2009,1,18,11,9.36,70,23,0,0.409,24.2,0
2009,1,18,12,9.36,350,23.2,1017.5,0.427,24.44,0
2009,1,18,13,14.76,340,21,0,0.462,21.5,0
2009,1,18,14,5.4,350,20,0,0.492,21.05,0
2009,1,18,15,0,0,18.2,1018,0.65,24.44,0
2009,1,18,16,0,0,18,0,0.68,24.31,0
2009,1,18,17,3.6,190,17,0,0.724,18.01,0
2009,1,18,18,9.36,140,16.3,1018.7,0.737,16.24,0
2009,1,18,19,7.56,100,16,0,0.722,16.13,0
2009,1,18,20,7.56,110,16,0,0.722,16.13,0
2009,1,18,21,5.4,160,15.2,1017.3,0.765,15.58,0
2009,1,18,22,7.56,160,15,0,0.77,14.96,0
2009,1,18,23,6.56,90,15,1017,0.78,15.56,0
2009,1,19,0,5.4,60,15.6,1017,0.792,16.03,0
2009,1,19,1,0,0,15,0,0.77,22.45,0
2009,1,19,2,0,0,12,0,0.876,20.58,0
2009,1,19,3,5.4,180,12.2,1018.3,0.858,12.16,0
2009,1,19,4,3.6,340,13,0,0.877,13.58,0
2009,1,19,5,0,0,14,0,0.878,21.83,0
2009,1,19,6,0,0,17.6,1020.2,0.697,24.07,0
2009,1,19,7,0,0,20,0,0.641,25.56,0
2009,1,19,8,3.6,340,21,0,0.603,22.44,0
2009,1,19,9,9.36,20,21.9,1017.3,0.513,22.9,0
2009,1,19,10,7.56,350,22,0,0.531,23.14,0
2009,1,19,11,16.56,280,20,0,0.641,20.17,0
2009,1,19,12,7.56,40,17.8,1016.2,0.853,18.23,0.01
